1	-17.3676068786402	-66.1513347240367
2	-17,379405	-66,176883
3	-17,363203	-66,161507
4	-17,38281211	-66,18377697
5	-17,3734504	-66,146815
6	-17,373397	-66,156908
7	-17,368241	-66,163677
8	-17,368326	-66,163617
9	-17,36485218	-66,17517347
10	-17,36493258	-66,1762674
11	-17,374545	-66,147251
12	-17,374629	-66,147029
13	-17,3719823	-66,1836921
14	-17,375701	-66,147101
15	-17,375843	-66,147448
16	-17,3597177	-66,17178425
17	-17,37662049	-66,17517291
